libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.80%; loss = 2.327776 
Iteration  2330: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.89%; loss = 2.597514  (0.456687 s/it)
Iteration  2340: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.23%; loss = 2.359594  (0.456780 s/it)
Iteration  2350: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.431484  (0.458151 s/it)
Iteration  2360: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.97%; loss = 2.469516  (0.457159 s/it)
Iteration  2370: accuracy_at_1 = 30.47%; accuracy_at_5 = 64.84%; loss = 2.665527  (0.456200 s/it)
Iteration  2380: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.669596  (0.455863 s/it)
Iteration  2390: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.97%; loss = 2.412362  (0.455787 s/it)
Iteration  2400: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.461854  (0.456151 s/it)
Iteration  2410: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.450991  (0.456255 s/it)
Iteration  2420: accuracy_at_1 = 42.58%; accuracy_at_5 = 68.36%; loss = 2.372159  (0.455258 s/it)
Iteration  2430: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.84%; loss = 2.445050  (0.455486 s/it)
Iteration  2440: accuracy_at_1 = 34.77%; accuracy_at_5 = 60.94%; loss = 2.603161  (0.456290 s/it)
Iteration  2450: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.75%; loss = 2.440304  (0.457389 s/it)
Iteration  2460: accuracy_at_1 = 37.89%; accuracy_at_5 = 64.84%; loss = 2.504358  (0.456992 s/it)
Iteration  2470: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.11%; loss = 2.675190  (0.457098 s/it)
Iteration  2480: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.418037  (0.456973 s/it)
Iteration  2490: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.449301  (0.457320 s/it)
Iteration  2500: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.437538  (0.456082 s/it)
Iteration  2510: accuracy_at_1 = 34.77%; accuracy_at_5 = 62.89%; loss = 2.628586  (0.455839 s/it)
Iteration  2520: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.372164  (0.455922 s/it)
Iteration  2530: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.97%; loss = 2.542131  (0.455857 s/it)
Iteration  2540: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.06%; loss = 2.463553  (0.458167 s/it)
Iteration  2550: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.384950  (0.456607 s/it)
Iteration  2560: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.45%; loss = 2.517646  (0.456658 s/it)
Iteration  2570: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.45%; loss = 2.576059  (0.456836 s/it)
Iteration  2580: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.97%; loss = 2.413715  (0.456891 s/it)
Iteration  2590: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.23%; loss = 2.477722  (0.457550 s/it)
Iteration  2600: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.521087  (0.456761 s/it)
Iteration  2610: accuracy_at_1 = 35.16%; accuracy_at_5 = 70.31%; loss = 2.574449  (0.457043 s/it)
Iteration  2620: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.41%; loss = 2.374720  (0.457096 s/it)
Iteration  2630: accuracy_at_1 = 34.77%; accuracy_at_5 = 65.23%; loss = 2.575181  (0.456557 s/it)
Iteration  2640: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.41%; loss = 2.388193  (0.456179 s/it)
Iteration  2650: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.84%; loss = 2.479190  (0.456781 s/it)
Iteration  2660: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.23%; loss = 2.493988  (0.455516 s/it)
Iteration  2670: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.527082  (0.456201 s/it)
Iteration  2680: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.11%; loss = 2.701555  (0.456281 s/it)
Iteration  2690: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.370956  (0.455996 s/it)
Iteration  2700: accuracy_at_1 = 36.33%; accuracy_at_5 = 62.11%; loss = 2.511610  (0.457599 s/it)
Iteration  2710: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.84%; loss = 2.429775  (0.457549 s/it)
Iteration  2720: accuracy_at_1 = 34.38%; accuracy_at_5 = 61.33%; loss = 2.607291  (0.458075 s/it)
Iteration  2730: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.23%; loss = 2.526811  (0.457826 s/it)
Iteration  2740: accuracy_at_1 = 32.03%; accuracy_at_5 = 62.89%; loss = 2.608036  (0.458554 s/it)
Iteration  2750: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.58%; loss = 2.367857  (0.457792 s/it)
Iteration  2760: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.84%; loss = 2.594598  (0.455748 s/it)
Iteration  2770: accuracy_at_1 = 33.20%; accuracy_at_5 = 62.50%; loss = 2.565998  (0.456128 s/it)
Iteration  2780: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.02%; loss = 2.463311  (0.455669 s/it)
Iteration  2790: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.92%; loss = 2.370746  (0.455918 s/it)
Iteration  2800: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.41%; loss = 2.400224  (0.455193 s/it)
Iteration  2810: accuracy_at_1 = 35.16%; accuracy_at_5 = 60.16%; loss = 2.553724  (0.455920 s/it)
Iteration  2820: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.58%; loss = 2.477726  (0.456840 s/it)
Iteration  2830: accuracy_at_1 = 32.42%; accuracy_at_5 = 64.84%; loss = 2.592040  (0.457181 s/it)
Iteration  2840: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.612231  (0.456675 s/it)
Iteration  2850: accuracy_at_1 = 36.72%; accuracy_at_5 = 62.89%; loss = 2.548689  (0.457074 s/it)
Iteration  2860: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.58%; loss = 2.408996  (0.457239 s/it)
Iteration  2870: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.36%; loss = 2.505217  (0.456971 s/it)
Iteration  2880: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.295860  (0.457110 s/it)
Iteration  2890: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.62%; loss = 2.473390  (0.456270 s/it)
Iteration  2900: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.19%; loss = 2.426641  (0.455139 s/it)
Iteration  2910: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.401816  (0.456416 s/it)
Iteration  2920: accuracy_at_1 = 34.77%; accuracy_at_5 = 65.62%; loss = 2.489148  (0.455851 s/it)
Iteration  2930: accuracy_at_1 = 36.33%; accuracy_at_5 = 68.36%; loss = 2.342479  (0.455610 s/it)
Iteration  2940: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.58%; loss = 2.465055  (0.455755 s/it)
Iteration  2950: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.228281  (0.456561 s/it)
Iteration  2960: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.395715  (0.457199 s/it)
Iteration  2970: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.302542  (0.457240 s/it)
Iteration  2980: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.463311  (0.457227 s/it)
Iteration  2990: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.505723  (0.456605 s/it)
Iteration  3000: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.62%; loss = 2.381567  (0.456767 s/it)
Iteration  3010: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.84%; loss = 2.472971  (0.456664 s/it)
Iteration  3020: accuracy_at_1 = 32.03%; accuracy_at_5 = 65.62%; loss = 2.502266  (0.455393 s/it)
Iteration  3030: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.322279  (0.456924 s/it)
Iteration  3040: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.83%; loss = 2.363761  (0.456016 s/it)
Iteration  3050: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.92%; loss = 2.428083  (0.455561 s/it)
Iteration  3060: accuracy_at_1 = 36.72%; accuracy_at_5 = 63.28%; loss = 2.523505  (0.455827 s/it)
Iteration  3070: accuracy_at_1 = 39.84%; accuracy_at_5 = 64.06%; loss = 2.460404  (0.456315 s/it)
Iteration  3080: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.372587  (0.456711 s/it)
Iteration  3090: accuracy_at_1 = 28.52%; accuracy_at_5 = 62.11%; loss = 2.561152  (0.458170 s/it)
Iteration  3100: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.41%; loss = 2.470109  (0.457902 s/it)
Iteration  3110: accuracy_at_1 = 30.86%; accuracy_at_5 = 62.89%; loss = 2.683530  (0.457640 s/it)
Iteration  3120: accuracy_at_1 = 35.16%; accuracy_at_5 = 62.11%; loss = 2.552932  (0.457431 s/it)
Iteration  3130: accuracy_at_1 = 34.77%; accuracy_at_5 = 63.67%; loss = 2.637166  (0.458250 s/it)
Iteration  3140: accuracy_at_1 = 30.47%; accuracy_at_5 = 59.77%; loss = 2.694770  (0.456254 s/it)
Iteration  3150: accuracy_at_1 = 41.02%; accuracy_at_5 = 68.75%; loss = 2.367905  (0.455447 s/it)
Iteration  3160: accuracy_at_1 = 32.42%; accuracy_at_5 = 62.89%; loss = 2.658831  (0.455815 s/it)
Iteration  3170: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.476441  (0.455141 s/it)
Iteration  3180: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.503770  (0.456055 s/it)
Iteration  3190: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.466383  (0.456585 s/it)
Iteration  3200: accuracy_at_1 = 38.28%; accuracy_at_5 = 63.67%; loss = 2.534380  (0.456249 s/it)
Iteration  3210: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.338552  (0.456710 s/it)
Iteration  3220: accuracy_at_1 = 30.47%; accuracy_at_5 = 61.72%; loss = 2.690388  (0.456788 s/it)
Iteration  3230: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.78%; loss = 2.085258  (0.456044 s/it)
Iteration  3240: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.23%; loss = 2.508492  (0.456238 s/it)
Iteration  3250: accuracy_at_1 = 30.86%; accuracy_at_5 = 67.58%; loss = 2.583299  (0.456939 s/it)
Iteration  3260: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.92%; loss = 2.297635  (0.457240 s/it)
Iteration  3270: accuracy_at_1 = 39.45%; accuracy_at_5 = 65.23%; loss = 2.373046  (0.456117 s/it)
Iteration  3280: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.23%; loss = 2.478177  (0.456178 s/it)
Iteration  3290: accuracy_at_1 = 32.03%; accuracy_at_5 = 60.55%; loss = 2.643000  (0.455722 s/it)
Iteration  3300: accuracy_at_1 = 34.38%; accuracy_at_5 = 63.67%; loss = 2.656532  (0.455469 s/it)
Iteration  3310: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.466405  (0.455631 s/it)
Iteration  3320: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.62%; loss = 2.438747  (0.456600 s/it)
Iteration  3330: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.337381  (0.456492 s/it)
Iteration  3340: accuracy_at_1 = 32.42%; accuracy_at_5 = 66.80%; loss = 2.578353  (0.457240 s/it)
Iteration  3350: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.28%; loss = 2.414983  (0.456856 s/it)
Iteration  3360: accuracy_at_1 = 43.36%; accuracy_at_5 = 66.41%; loss = 2.476519  (0.457128 s/it)
Iteration  3370: accuracy_at_1 = 36.72%; accuracy_at_5 = 63.67%; loss = 2.613834  (0.457677 s/it)
Iteration  3380: accuracy_at_1 = 41.41%; accuracy_at_5 = 72.66%; loss = 2.222550  (0.456977 s/it)
Iteration  3390: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.366081  (0.456641 s/it)
Iteration  3400: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.432255  (0.455648 s/it)
Iteration  3410: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.569296  (0.455486 s/it)
Iteration  3420: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.92%; loss = 2.327136  (0.455507 s/it)
Iteration  3430: accuracy_at_1 = 35.55%; accuracy_at_5 = 62.89%; loss = 2.454795  (0.455780 s/it)
Iteration  3440: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.538837  (0.455604 s/it)
Iteration  3450: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.84%; loss = 2.554584  (0.455331 s/it)
Iteration  3460: accuracy_at_1 = 42.58%; accuracy_at_5 = 68.36%; loss = 2.347134  (0.456275 s/it)
Iteration  3470: accuracy_at_1 = 32.42%; accuracy_at_5 = 65.62%; loss = 2.506464  (0.456738 s/it)
Iteration  3480: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.474093  (0.456561 s/it)
Iteration  3490: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.326244  (0.456622 s/it)
Iteration  3500: accuracy_at_1 = 36.72%; accuracy_at_5 = 62.50%; loss = 2.471634  (0.456626 s/it)
Iteration  3510: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.80%; loss = 2.330404  (0.456909 s/it)
Iteration  3520: accuracy_at_1 = 32.03%; accuracy_at_5 = 59.38%; loss = 2.585415  (0.457328 s/it)
Iteration  3530: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.452905  (0.455488 s/it)
Iteration  3540: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.58%; loss = 2.311526  (0.456446 s/it)
Iteration  3550: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.02%; loss = 2.383589  (0.456217 s/it)
Iteration  3560: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.352932  (0.455043 s/it)
Iteration  3570: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.375318  (0.456845 s/it)
Iteration  3580: accuracy_at_1 = 32.42%; accuracy_at_5 = 64.06%; loss = 2.602409  (0.455623 s/it)
Iteration  3590: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.02%; loss = 2.571768  (0.455907 s/it)
Iteration  3600: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.80%; loss = 2.444046  (0.456271 s/it)
Iteration  3610: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.412458  (0.456780 s/it)
Iteration  3620: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.596316  (0.457201 s/it)
Iteration  3630: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.394416  (0.456162 s/it)
Iteration  3640: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.367915  (0.460844 s/it)
Iteration  3650: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.58%; loss = 2.414352  (0.456415 s/it)
Iteration  3660: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.58%; loss = 2.404043  (0.455773 s/it)
Iteration  3670: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.23%; loss = 2.455009  (0.455870 s/it)
Iteration  3680: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.75%; loss = 2.332471  (0.456313 s/it)
Iteration  3690: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.23%; loss = 2.639268  (0.455779 s/it)
Iteration  3700: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.497908  (0.455848 s/it)
Iteration  3710: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.252653  (0.455320 s/it)
Iteration  3720: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.424296  (0.456274 s/it)
Iteration  3730: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.434648  (0.457172 s/it)
Iteration  3740: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.19%; loss = 2.440971  (0.457444 s/it)
Iteration  3750: accuracy_at_1 = 27.73%; accuracy_at_5 = 64.45%; loss = 2.751577  (0.457194 s/it)
Iteration  3760: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.80%; loss = 2.462497  (0.457157 s/it)
Iteration  3770: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.36%; loss = 2.276428  (0.456897 s/it)
Iteration  3780: accuracy_at_1 = 34.77%; accuracy_at_5 = 62.50%; loss = 2.593232  (0.456559 s/it)
Iteration  3790: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.45%; loss = 2.517775  (0.455495 s/it)
Iteration  3800: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.27%; loss = 2.254244  (0.456387 s/it)
Iteration  3810: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.09%; loss = 2.241425  (0.456010 s/it)
Iteration  3820: accuracy_at_1 = 33.98%; accuracy_at_5 = 63.67%; loss = 2.633094  (0.456671 s/it)
Iteration  3830: accuracy_at_1 = 34.38%; accuracy_at_5 = 61.72%; loss = 2.703035  (0.455305 s/it)
Iteration  3840: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.416831  (0.456917 s/it)
Iteration  3850: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.84%; loss = 2.481449  (0.457141 s/it)
Iteration  3860: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.19%; loss = 2.380735  (0.456951 s/it)
Iteration  3870: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.41%; loss = 2.566895  (0.456855 s/it)
Iteration  3880: accuracy_at_1 = 44.14%; accuracy_at_5 = 70.70%; loss = 2.221115  (0.457105 s/it)
Iteration  3890: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.349603  (0.456918 s/it)
Iteration  3900: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.378225  (0.456748 s/it)
Iteration  3910: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.45%; loss = 2.412513  (0.457991 s/it)
Iteration  3920: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.23%; loss = 2.459188  (0.455940 s/it)
Iteration  3930: accuracy_at_1 = 40.23%; accuracy_at_5 = 65.23%; loss = 2.414193  (0.456331 s/it)
Iteration  3940: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.683503  (0.455729 s/it)
Iteration  3950: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.70%; loss = 2.426163  (0.455928 s/it)
Iteration  3960: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.261495  (0.455352 s/it)
Iteration  3970: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.469718  (0.456699 s/it)
Iteration  3980: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.307655  (0.457113 s/it)
Iteration  3990: accuracy_at_1 = 39.84%; accuracy_at_5 = 65.62%; loss = 2.433194  (0.456870 s/it)
Iteration  4000: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.279543  (0.457180 s/it)
Iteration  4010: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.432658  (0.458835 s/it)
Iteration  4020: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.431089  (0.457635 s/it)
Iteration  4030: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.44%; loss = 2.307798  (0.457519 s/it)
Iteration  4040: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.399418  (0.455705 s/it)
Iteration  4050: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.80%; loss = 2.418796  (0.456097 s/it)
Iteration  4060: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.14%; loss = 2.313680  (0.455732 s/it)
Iteration  4070: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.19%; loss = 2.483482  (0.456133 s/it)
Iteration  4080: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.02%; loss = 2.507408  (0.455799 s/it)
Iteration  4090: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.06%; loss = 2.580112  (0.456118 s/it)
Iteration  4100: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.23%; loss = 2.439433  (0.456964 s/it)
Iteration  4110: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.84%; loss = 2.477279  (0.458008 s/it)
Iteration  4120: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.483912  (0.457737 s/it)
Iteration  4130: accuracy_at_1 = 43.36%; accuracy_at_5 = 70.31%; loss = 2.308657  (0.456510 s/it)
Iteration  4140: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.45%; loss = 2.534902  (0.457443 s/it)
Iteration  4150: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.53%; loss = 2.360082  (0.458197 s/it)
Iteration  4160: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.428210  (0.456400 s/it)
Iteration  4170: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.344241  (0.455841 s/it)
Iteration  4180: accuracy_at_1 = 33.20%; accuracy_at_5 = 64.84%; loss = 2.485531  (0.455632 s/it)
Iteration  4190: accuracy_at_1 = 31.64%; accuracy_at_5 = 61.33%; loss = 2.634026  (0.455772 s/it)
Iteration  4200: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.67%; loss = 2.542018  (0.456401 s/it)
Iteration  4210: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.66%; loss = 2.269179  (0.456232 s/it)
Iteration  4220: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.41%; loss = 2.540257  (0.456131 s/it)
Iteration  4230: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.496870  (0.457451 s/it)
Iteration  4240: accuracy_at_1 = 44.14%; accuracy_at_5 = 67.97%; loss = 2.354533  (0.457238 s/it)
Iteration  4250: accuracy_at_1 = 31.25%; accuracy_at_5 = 69.14%; loss = 2.455365  (0.457070 s/it)
Iteration  4260: accuracy_at_1 = 30.08%; accuracy_at_5 = 65.23%; loss = 2.547696  (0.457915 s/it)
Iteration  4270: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.84%; loss = 2.586879  (0.456786 s/it)
Iteration  4280: accuracy_at_1 = 33.20%; accuracy_at_5 = 65.62%; loss = 2.483699  (0.457821 s/it)
Iteration  4290: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.84%; loss = 2.518771  (0.456264 s/it)
Iteration  4300: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.486386  (0.457099 s/it)
Iteration  4310: accuracy_at_1 = 46.09%; accuracy_at_5 = 72.66%; loss = 2.268694  (0.455926 s/it)
Iteration  4320: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.365710  (0.455923 s/it)
Iteration  4330: accuracy_at_1 = 31.64%; accuracy_at_5 = 62.50%; loss = 2.686670  (0.456224 s/it)
Iteration  4340: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.355382  (0.455319 s/it)
Iteration  4350: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.404725  (0.455711 s/it)
Iteration  4360: accuracy_at_1 = 39.45%; accuracy_at_5 = 60.94%; loss = 2.606148  (0.457222 s/it)
Iteration  4370: accuracy_at_1 = 33.98%; accuracy_at_5 = 63.28%; loss = 2.568655  (0.458787 s/it)
Iteration  4380: accuracy_at_1 = 38.28%; accuracy_at_5 = 61.33%; loss = 2.579567  (0.458137 s/it)
Iteration  4390: accuracy_at_1 = 35.55%; accuracy_at_5 = 70.31%; loss = 2.379581  (0.457412 s/it)
Iteration  4400: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.357116  (0.456919 s/it)
Iteration  4410: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.14%; loss = 2.295876  (0.457717 s/it)
Iteration  4420: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.303644  (0.456731 s/it)
Iteration  4430: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.365994  (0.455921 s/it)
Iteration  4440: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.473988  (0.455457 s/it)
Iteration  4450: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.83%; loss = 2.277522  (0.456029 s/it)
Iteration  4460: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.36%; loss = 2.539605  (0.455810 s/it)
Iteration  4470: accuracy_at_1 = 35.16%; accuracy_at_5 = 71.48%; loss = 2.319784  (0.455693 s/it)
Iteration  4480: accuracy_at_1 = 35.55%; accuracy_at_5 = 63.67%; loss = 2.464713  (0.455960 s/it)
Iteration  4490: accuracy_at_1 = 37.11%; accuracy_at_5 = 62.89%; loss = 2.468921  (0.457575 s/it)
Iteration  4500: accuracy_at_1 = 37.11%; accuracy_at_5 = 63.28%; loss = 2.567473  (0.458624 s/it)
Iteration  4510: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.88%; loss = 2.288618  (0.457401 s/it)
Iteration  4520: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.388276  (0.456778 s/it)
Iteration  4530: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.70%; loss = 2.282615  (0.457632 s/it)
Iteration  4540: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.02%; loss = 2.547039  (0.457817 s/it)
Iteration  4550: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.538390  (0.456175 s/it)
Iteration  4560: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.395556  (0.457855 s/it)
Iteration  4570: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.369191  (0.456142 s/it)
Iteration  4580: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.291518  (0.456118 s/it)
Iteration  4590: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.97%; loss = 2.481240  (0.456039 s/it)
