libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568943 
Iteration  9290: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.519371  (1.399960 s/it)
Iteration  9300: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.563284  (1.400048 s/it)
Iteration  9310: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.281049  (1.401291 s/it)
Iteration  9320: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.455772  (1.399991 s/it)
Iteration  9330: accuracy_at_1 = 67.19%; accuracy_at_5 = 90.62%; loss = 1.288300  (1.400260 s/it)
Iteration  9340: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.209017  (1.400792 s/it)
Iteration  9350: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.304348  (1.401469 s/it)
Iteration  9360: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.431571  (1.399426 s/it)
Iteration  9370: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.263645  (1.400435 s/it)
Iteration  9380: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.306414  (1.401355 s/it)
Iteration  9390: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.508286  (1.400118 s/it)
Iteration  9400: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.388727  (1.400797 s/it)
Iteration  9410: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.333332  (1.400769 s/it)
Iteration  9420: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.449725  (1.400738 s/it)
Iteration  9430: accuracy_at_1 = 75.00%; accuracy_at_5 = 89.06%; loss = 1.213598  (1.400813 s/it)
Iteration  9440: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.427458  (1.400930 s/it)
Iteration  9450: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.347262  (1.400364 s/it)
Iteration  9460: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.662504  (1.400653 s/it)
Iteration  9470: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.719276  (1.400898 s/it)
Iteration  9480: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.557597  (1.401581 s/it)
Iteration  9490: accuracy_at_1 = 73.44%; accuracy_at_5 = 93.75%; loss = 1.066322  (1.400554 s/it)
Iteration  9500: accuracy_at_1 = 70.31%; accuracy_at_5 = 93.75%; loss = 1.063892  (1.400456 s/it)
Iteration  9510: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.321522  (1.400371 s/it)
Iteration  9520: accuracy_at_1 = 67.19%; accuracy_at_5 = 93.75%; loss = 1.144833  (1.399684 s/it)
Iteration  9530: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.305720  (1.400881 s/it)
Iteration  9540: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.481676  (1.399830 s/it)
Iteration  9550: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.429357  (1.400477 s/it)
Iteration  9560: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.409240  (1.401170 s/it)
Iteration  9570: accuracy_at_1 = 70.31%; accuracy_at_5 = 89.06%; loss = 1.273127  (1.400202 s/it)
Iteration  9580: accuracy_at_1 = 68.75%; accuracy_at_5 = 89.06%; loss = 1.287189  (1.400389 s/it)
Iteration  9590: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.358814  (1.400621 s/it)
Iteration  9600: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.369770  (1.401248 s/it)
Iteration  9610: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.266245  (1.400213 s/it)
Iteration  9620: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.506042  (1.400698 s/it)
Iteration  9630: accuracy_at_1 = 54.69%; accuracy_at_5 = 90.62%; loss = 1.351436  (1.400264 s/it)
Iteration  9640: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.301469  (1.400278 s/it)
Iteration  9650: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.109317  (1.400223 s/it)
Iteration  9660: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.489719  (1.400712 s/it)
Iteration  9670: accuracy_at_1 = 82.81%; accuracy_at_5 = 93.75%; loss = 1.014132  (1.400335 s/it)
Iteration  9680: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.460618  (1.399663 s/it)
Iteration  9690: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.493542  (1.401071 s/it)
Iteration  9700: accuracy_at_1 = 64.06%; accuracy_at_5 = 95.31%; loss = 1.139650  (1.399964 s/it)
Iteration  9710: accuracy_at_1 = 53.12%; accuracy_at_5 = 92.19%; loss = 1.365071  (1.399763 s/it)
Iteration  9720: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.371174  (1.402196 s/it)
Iteration  9730: accuracy_at_1 = 68.75%; accuracy_at_5 = 93.75%; loss = 1.206001  (1.400443 s/it)
Iteration  9740: accuracy_at_1 = 57.81%; accuracy_at_5 = 93.75%; loss = 1.338691  (1.400265 s/it)
Iteration  9750: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.262180  (1.400971 s/it)
Iteration  9760: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.202117  (1.400378 s/it)
Iteration  9770: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.228841  (1.401786 s/it)
Iteration  9780: accuracy_at_1 = 71.88%; accuracy_at_5 = 95.31%; loss = 1.179681  (1.400593 s/it)
Iteration  9790: accuracy_at_1 = 68.75%; accuracy_at_5 = 90.62%; loss = 1.179767  (1.400584 s/it)
Iteration  9800: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.348641  (1.399481 s/it)
Iteration  9810: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.465039  (1.400866 s/it)
Iteration  9820: accuracy_at_1 = 50.00%; accuracy_at_5 = 89.06%; loss = 1.529798  (1.400398 s/it)
Iteration  9830: accuracy_at_1 = 71.88%; accuracy_at_5 = 87.50%; loss = 1.210751  (1.399756 s/it)
Iteration  9840: accuracy_at_1 = 70.31%; accuracy_at_5 = 92.19%; loss = 1.052157  (1.399140 s/it)
Iteration  9850: accuracy_at_1 = 75.00%; accuracy_at_5 = 98.44%; loss = 1.007178  (1.400470 s/it)
Iteration  9860: accuracy_at_1 = 71.88%; accuracy_at_5 = 89.06%; loss = 1.032658  (1.399971 s/it)
Iteration  9870: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.476415  (1.399685 s/it)
Iteration  9880: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.259953  (1.400599 s/it)
Iteration  9890: accuracy_at_1 = 71.88%; accuracy_at_5 = 89.06%; loss = 1.097968  (1.400481 s/it)
Iteration  9900: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.427818  (1.399582 s/it)
Iteration  9910: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.388596  (1.400970 s/it)
Iteration  9920: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.614827  (1.400931 s/it)
Iteration  9930: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.324823  (1.400579 s/it)
Iteration  9940: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.370958  (1.400645 s/it)
Iteration  9950: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.462765  (1.401641 s/it)
Iteration  9960: accuracy_at_1 = 62.50%; accuracy_at_5 = 85.94%; loss = 1.374858  (1.401454 s/it)
Iteration  9970: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.283680  (1.400491 s/it)
Iteration  9980: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.435207  (1.400684 s/it)
Iteration  9990: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.357236  (1.400528 s/it)

Training complete. Evaluating...

Running evaluation for split: train
	Accuracy at 1 = 57.71%
	Accuracy at 5 = 85.69%
	Softmax cross-entropy error = 1.5157
Predictions for split train dumped to: top_5_predictions_vgg_cont3_60k.train.csv

Running evaluation for split: val
	Accuracy at 1 = 43.14%
	Accuracy at 5 = 73.83%
	Softmax cross-entropy error = 2.1959
Predictions for split val dumped to: top_5_predictions_vgg_cont3_60k.val.csv

Running evaluation for split: test
Not computing accuracy; ground truth unknown for split: test
Predictions for split test dumped to: top_5_predictions_vgg_cont3_60k.test.csv

Evaluation complete.
