libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568146 
Iteration  9290: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.520267  (1.402578 s/it)
Iteration  9300: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.564010  (1.404114 s/it)
Iteration  9310: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.281496  (1.404682 s/it)
Iteration  9320: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.456562  (1.403757 s/it)
Iteration  9330: accuracy_at_1 = 67.19%; accuracy_at_5 = 90.62%; loss = 1.289451  (1.403850 s/it)
Iteration  9340: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.209886  (1.403811 s/it)
Iteration  9350: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.305200  (1.403835 s/it)
Iteration  9360: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.432622  (1.403115 s/it)
Iteration  9370: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.264517  (1.403779 s/it)
Iteration  9380: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.307063  (1.404351 s/it)
Iteration  9390: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.508950  (1.403378 s/it)
Iteration  9400: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.390121  (1.403685 s/it)
Iteration  9410: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.334278  (1.404142 s/it)
Iteration  9420: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.450475  (1.402731 s/it)
Iteration  9430: accuracy_at_1 = 75.00%; accuracy_at_5 = 89.06%; loss = 1.214761  (1.403362 s/it)
Iteration  9440: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.428447  (1.404176 s/it)
Iteration  9450: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.348628  (1.404521 s/it)
Iteration  9460: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.663106  (1.404459 s/it)
Iteration  9470: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.719689  (1.404759 s/it)
Iteration  9480: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.558287  (1.403308 s/it)
Iteration  9490: accuracy_at_1 = 73.44%; accuracy_at_5 = 93.75%; loss = 1.067397  (1.404091 s/it)
Iteration  9500: accuracy_at_1 = 70.31%; accuracy_at_5 = 93.75%; loss = 1.065118  (1.403571 s/it)
Iteration  9510: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.322206  (1.403623 s/it)
Iteration  9520: accuracy_at_1 = 67.19%; accuracy_at_5 = 93.75%; loss = 1.145164  (1.403352 s/it)
Iteration  9530: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.305943  (1.404245 s/it)
Iteration  9540: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.482316  (1.404195 s/it)
Iteration  9550: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.429521  (1.403469 s/it)
Iteration  9560: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.409886  (1.404683 s/it)
Iteration  9570: accuracy_at_1 = 70.31%; accuracy_at_5 = 89.06%; loss = 1.273735  (1.404329 s/it)
Iteration  9580: accuracy_at_1 = 68.75%; accuracy_at_5 = 89.06%; loss = 1.287647  (1.403604 s/it)
Iteration  9590: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.359727  (1.404263 s/it)
Iteration  9600: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.370541  (1.403652 s/it)
Iteration  9610: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.266765  (1.403083 s/it)
Iteration  9620: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.506251  (1.404339 s/it)
Iteration  9630: accuracy_at_1 = 54.69%; accuracy_at_5 = 90.62%; loss = 1.352010  (1.404707 s/it)
Iteration  9640: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.302282  (1.403900 s/it)
Iteration  9650: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.109883  (1.403566 s/it)
Iteration  9660: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.490289  (1.403784 s/it)
Iteration  9670: accuracy_at_1 = 82.81%; accuracy_at_5 = 93.75%; loss = 1.014963  (1.403148 s/it)
Iteration  9680: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.460848  (1.403803 s/it)
Iteration  9690: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.494138  (1.405145 s/it)
Iteration  9700: accuracy_at_1 = 64.06%; accuracy_at_5 = 95.31%; loss = 1.140080  (1.403147 s/it)
Iteration  9710: accuracy_at_1 = 53.12%; accuracy_at_5 = 92.19%; loss = 1.365775  (1.403469 s/it)
Iteration  9720: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.371713  (1.404284 s/it)
Iteration  9730: accuracy_at_1 = 68.75%; accuracy_at_5 = 93.75%; loss = 1.206660  (1.404159 s/it)
Iteration  9740: accuracy_at_1 = 57.81%; accuracy_at_5 = 93.75%; loss = 1.339193  (1.403607 s/it)
Iteration  9750: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.262549  (1.403549 s/it)
Iteration  9760: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.202453  (1.403662 s/it)
Iteration  9770: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.228982  (1.404950 s/it)
Iteration  9780: accuracy_at_1 = 71.88%; accuracy_at_5 = 95.31%; loss = 1.180247  (1.403907 s/it)
Iteration  9790: accuracy_at_1 = 68.75%; accuracy_at_5 = 90.62%; loss = 1.180233  (1.404032 s/it)
Iteration  9800: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.349056  (1.403303 s/it)
Iteration  9810: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.465138  (1.402950 s/it)
Iteration  9820: accuracy_at_1 = 50.00%; accuracy_at_5 = 89.06%; loss = 1.530085  (1.404956 s/it)
Iteration  9830: accuracy_at_1 = 71.88%; accuracy_at_5 = 87.50%; loss = 1.211203  (1.403667 s/it)
Iteration  9840: accuracy_at_1 = 70.31%; accuracy_at_5 = 92.19%; loss = 1.052674  (1.403888 s/it)
Iteration  9850: accuracy_at_1 = 75.00%; accuracy_at_5 = 98.44%; loss = 1.007852  (1.404613 s/it)
Iteration  9860: accuracy_at_1 = 71.88%; accuracy_at_5 = 89.06%; loss = 1.033019  (1.403260 s/it)
Iteration  9870: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.476617  (1.404686 s/it)
Iteration  9880: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.260273  (1.404386 s/it)
Iteration  9890: accuracy_at_1 = 71.88%; accuracy_at_5 = 89.06%; loss = 1.098116  (1.405344 s/it)
Iteration  9900: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.428087  (1.403436 s/it)
Iteration  9910: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.388901  (1.404583 s/it)
Iteration  9920: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.614955  (1.406379 s/it)
Iteration  9930: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.325055  (1.406401 s/it)
Iteration  9940: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.371075  (1.406812 s/it)
Iteration  9950: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.462779  (1.406309 s/it)
Iteration  9960: accuracy_at_1 = 62.50%; accuracy_at_5 = 85.94%; loss = 1.375013  (1.406526 s/it)
Iteration  9970: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.283849  (1.405091 s/it)
Iteration  9980: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.435308  (1.406217 s/it)
Iteration  9990: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.357343  (1.406719 s/it)
Iteration 10000: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.789665  (1.435311 s/it)
Iteration 10010: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 1.827821  (1.405395 s/it)
Iteration 10020: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.597313  (1.405558 s/it)
Iteration 10030: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.815795  (1.404375 s/it)
Iteration 10040: accuracy_at_1 = 59.38%; accuracy_at_5 = 76.56%; loss = 1.787353  (1.405661 s/it)
Iteration 10050: accuracy_at_1 = 31.25%; accuracy_at_5 = 73.44%; loss = 2.338397  (1.406194 s/it)
Iteration 10060: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.515664  (1.405617 s/it)
Iteration 10070: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.911247  (1.405327 s/it)
Iteration 10080: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.918015  (1.406373 s/it)
Iteration 10090: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.515595  (1.405489 s/it)
Iteration 10100: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.719368  (1.405627 s/it)
Iteration 10110: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.44%; loss = 1.958141  (1.406286 s/it)
Iteration 10120: accuracy_at_1 = 54.69%; accuracy_at_5 = 76.56%; loss = 1.914005  (1.406105 s/it)
Iteration 10130: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 2.180941  (1.405731 s/it)
Iteration 10140: accuracy_at_1 = 53.12%; accuracy_at_5 = 71.88%; loss = 1.890580  (1.406164 s/it)
Iteration 10150: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.009005  (1.406060 s/it)
Iteration 10160: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.728118  (1.406457 s/it)
Iteration 10170: accuracy_at_1 = 46.88%; accuracy_at_5 = 71.88%; loss = 2.019911  (1.407182 s/it)
Iteration 10180: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.594931  (1.406309 s/it)
Iteration 10190: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.893698  (1.405119 s/it)
Iteration 10200: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.717013  (1.406399 s/it)
Iteration 10210: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.788355  (1.405690 s/it)
Iteration 10220: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.811919  (1.404811 s/it)
Iteration 10230: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.775146  (1.406282 s/it)
Iteration 10240: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.614666  (1.407663 s/it)
Iteration 10250: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.679966  (1.405874 s/it)
Iteration 10260: accuracy_at_1 = 39.06%; accuracy_at_5 = 78.12%; loss = 2.081035  (1.406293 s/it)
Iteration 10270: accuracy_at_1 = 43.75%; accuracy_at_5 = 84.38%; loss = 1.824919  (1.407182 s/it)
Iteration 10280: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.978196  (1.406031 s/it)
Iteration 10290: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 2.030556  (1.407265 s/it)
Iteration 10300: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 1.810496  (1.406494 s/it)
Iteration 10310: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.746642  (1.406112 s/it)
Iteration 10320: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.479440  (1.407739 s/it)
Iteration 10330: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.235489  (1.406963 s/it)
Iteration 10340: accuracy_at_1 = 46.88%; accuracy_at_5 = 70.31%; loss = 2.053223  (1.406871 s/it)
Iteration 10350: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 2.002625  (1.403861 s/it)
Iteration 10360: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.160024  (1.404717 s/it)
Iteration 10370: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.719392  (1.404176 s/it)
Iteration 10380: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.890229  (1.403476 s/it)
Iteration 10390: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.785190  (1.403979 s/it)
Iteration 10400: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.681153  (1.405383 s/it)
Iteration 10410: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.926240  (1.403550 s/it)
Iteration 10420: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 1.998319  (1.404082 s/it)
Iteration 10430: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.656103  (1.404663 s/it)
Iteration 10440: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.747754  (1.403250 s/it)
Iteration 10450: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.756150  (1.403575 s/it)
Iteration 10460: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.010465  (1.404369 s/it)
Iteration 10470: accuracy_at_1 = 43.75%; accuracy_at_5 = 82.81%; loss = 1.960568  (1.404637 s/it)
Iteration 10480: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.591067  (1.404186 s/it)
Iteration 10490: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 2.139850  (1.404054 s/it)
Iteration 10500: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.463060  (1.403910 s/it)
Iteration 10510: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.909965  (1.403938 s/it)
Iteration 10520: accuracy_at_1 = 42.19%; accuracy_at_5 = 84.38%; loss = 1.892611  (1.404461 s/it)
Iteration 10530: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 2.023214  (1.404899 s/it)
Iteration 10540: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.379980  (1.403587 s/it)
Iteration 10550: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.636270  (1.405521 s/it)
Iteration 10560: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.985177  (1.404193 s/it)
Iteration 10570: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.640540  (1.404566 s/it)
Iteration 10580: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.116288  (1.403956 s/it)
Iteration 10590: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.040579  (1.405066 s/it)
Iteration 10600: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.128731  (1.403596 s/it)
Iteration 10610: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.291170  (1.403752 s/it)
Iteration 10620: accuracy_at_1 = 35.94%; accuracy_at_5 = 81.25%; loss = 2.039750  (1.404332 s/it)
Iteration 10630: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.043971  (1.404068 s/it)
Iteration 10640: accuracy_at_1 = 43.75%; accuracy_at_5 = 84.38%; loss = 1.892610  (1.404178 s/it)
Iteration 10650: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.194365  (1.404329 s/it)
Iteration 10660: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.679860  (1.403679 s/it)
Iteration 10670: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.231956  (1.403407 s/it)
Iteration 10680: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.451419  (1.404020 s/it)
Iteration 10690: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.923554  (1.404179 s/it)
Iteration 10700: accuracy_at_1 = 32.81%; accuracy_at_5 = 71.88%; loss = 2.250654  (1.403180 s/it)
Iteration 10710: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.754459  (1.404689 s/it)
Iteration 10720: accuracy_at_1 = 71.88%; accuracy_at_5 = 87.50%; loss = 1.208957  (1.403918 s/it)
Iteration 10730: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.758170  (1.403444 s/it)
Iteration 10740: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.905046  (1.404340 s/it)
Iteration 10750: accuracy_at_1 = 46.88%; accuracy_at_5 = 71.88%; loss = 2.096827  (1.404697 s/it)
Iteration 10760: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.093153  (1.403733 s/it)
Iteration 10770: accuracy_at_1 = 54.69%; accuracy_at_5 = 73.44%; loss = 1.791746  (1.403789 s/it)
Iteration 10780: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.622310  (1.404789 s/it)
Iteration 10790: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.567334  (1.403922 s/it)
Iteration 10800: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.583544  (1.403385 s/it)
Iteration 10810: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.112102  (1.404579 s/it)
Iteration 10820: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.881155  (1.404044 s/it)
Iteration 10830: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.168758  (1.403304 s/it)
Iteration 10840: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.540354  (1.404836 s/it)
Iteration 10850: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.789716  (1.403664 s/it)
Iteration 10860: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.873025  (1.403380 s/it)
Iteration 10870: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.498553  (1.403803 s/it)
Iteration 10880: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.170837  (1.405512 s/it)
Iteration 10890: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.638370  (1.404572 s/it)
Iteration 10900: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.804079  (1.404906 s/it)
Iteration 10910: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.576435  (1.404783 s/it)
Iteration 10920: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.082866  (1.403238 s/it)
Iteration 10930: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.665424  (1.403763 s/it)
Iteration 10940: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.706501  (1.406120 s/it)
Iteration 10950: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 1.998434  (1.404424 s/it)
Iteration 10960: accuracy_at_1 = 39.06%; accuracy_at_5 = 78.12%; loss = 2.102388  (1.403358 s/it)
Iteration 10970: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.818111  (1.404479 s/it)
Iteration 10980: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.802382  (1.403706 s/it)
Iteration 10990: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.729745  (1.403978 s/it)
Iteration 11000: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.014434  (1.404706 s/it)
Iteration 11010: accuracy_at_1 = 37.50%; accuracy_at_5 = 76.56%; loss = 2.167038  (1.403290 s/it)
Iteration 11020: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.243773  (1.403594 s/it)
Iteration 11030: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.126236  (1.404418 s/it)
Iteration 11040: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.218684  (1.405107 s/it)
Iteration 11050: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.993135  (1.403514 s/it)
Iteration 11060: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.955451  (1.404424 s/it)
Iteration 11070: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.626970  (1.404556 s/it)
Iteration 11080: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.764647  (1.403707 s/it)
Iteration 11090: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 2.031065  (1.403974 s/it)
Iteration 11100: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.517135  (1.404909 s/it)
Iteration 11110: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.837809  (1.403309 s/it)
Iteration 11120: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.096583  (1.404509 s/it)
Iteration 11130: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.595102  (1.404684 s/it)
Iteration 11140: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.784751  (1.403977 s/it)
Iteration 11150: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.938057  (1.403283 s/it)
Iteration 11160: accuracy_at_1 = 51.56%; accuracy_at_5 = 71.88%; loss = 1.868353  (1.403824 s/it)
Iteration 11170: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.674707  (1.403886 s/it)
Iteration 11180: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.832355  (1.403133 s/it)
Iteration 11190: accuracy_at_1 = 43.75%; accuracy_at_5 = 84.38%; loss = 1.919099  (1.404249 s/it)
Iteration 11200: accuracy_at_1 = 40.62%; accuracy_at_5 = 75.00%; loss = 2.091673  (1.403976 s/it)
Iteration 11210: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.805202  (1.403264 s/it)
Iteration 11220: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.901776  (1.403394 s/it)
Iteration 11230: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.812944  (1.404527 s/it)
Iteration 11240: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.892318  (1.403332 s/it)
Iteration 11250: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.634705  (1.403611 s/it)
Iteration 11260: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.607092  (1.403931 s/it)
Iteration 11270: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.613074  (1.404758 s/it)
Iteration 11280: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.619380  (1.403690 s/it)
Iteration 11290: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.972571  (1.404052 s/it)
Iteration 11300: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.784597  (1.403587 s/it)
Iteration 11310: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 1.952538  (1.403017 s/it)
Iteration 11320: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.919228  (1.403676 s/it)
Iteration 11330: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.766235  (1.405105 s/it)
Iteration 11340: accuracy_at_1 = 48.44%; accuracy_at_5 = 87.50%; loss = 1.682314  (1.403533 s/it)
Iteration 11350: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.759972  (1.403448 s/it)
Iteration 11360: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.700670  (1.405727 s/it)
Iteration 11370: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.588077  (1.402943 s/it)
Iteration 11380: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 2.056752  (1.403343 s/it)
Iteration 11390: accuracy_at_1 = 57.81%; accuracy_at_5 = 76.56%; loss = 1.851267  (1.404045 s/it)
Iteration 11400: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 1.954000  (1.403585 s/it)
Iteration 11410: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.379290  (1.403429 s/it)
Iteration 11420: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.665575  (1.404412 s/it)
Iteration 11430: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.116065  (1.404122 s/it)
Iteration 11440: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.939135  (1.403886 s/it)
Iteration 11450: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.950114  (1.404708 s/it)
Iteration 11460: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 2.049252  (1.403144 s/it)
Iteration 11470: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 2.046153  (1.404220 s/it)
Iteration 11480: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.668198  (1.404224 s/it)
Iteration 11490: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.762369  (1.404077 s/it)
Iteration 11500: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.462423  (1.403637 s/it)
Iteration 11510: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.970452  (1.404155 s/it)
Iteration 11520: accuracy_at_1 = 48.44%; accuracy_at_5 = 70.31%; loss = 1.997127  (1.403885 s/it)
Iteration 11530: accuracy_at_1 = 34.38%; accuracy_at_5 = 82.81%; loss = 1.945869  (1.403462 s/it)
Iteration 11540: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.793594  (1.403942 s/it)
Iteration 11550: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.808888  (1.405008 s/it)
Iteration 11560: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 1.947777  (1.403903 s/it)
Iteration 11570: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.602809  (1.403246 s/it)
Iteration 11580: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.956149  (1.404321 s/it)
Iteration 11590: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.488734  (1.404027 s/it)
Iteration 11600: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.830455  (1.404839 s/it)
