libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.232659 
Iteration  2330: accuracy_at_1 = 32.42%; accuracy_at_5 = 66.80%; loss = 2.515749  (0.414373 s/it)
Iteration  2340: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.340209  (0.415130 s/it)
Iteration  2350: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.58%; loss = 2.311274  (0.414728 s/it)
Iteration  2360: accuracy_at_1 = 38.28%; accuracy_at_5 = 71.09%; loss = 2.296009  (0.413220 s/it)
Iteration  2370: accuracy_at_1 = 31.64%; accuracy_at_5 = 63.67%; loss = 2.560608  (0.412854 s/it)
Iteration  2380: accuracy_at_1 = 35.94%; accuracy_at_5 = 63.28%; loss = 2.602036  (0.411950 s/it)
Iteration  2390: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.48%; loss = 2.256848  (0.411608 s/it)
Iteration  2400: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.395009  (0.411913 s/it)
Iteration  2410: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.41%; loss = 2.478504  (0.412069 s/it)
Iteration  2420: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.288764  (0.411905 s/it)
Iteration  2430: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.58%; loss = 2.381086  (0.412459 s/it)
Iteration  2440: accuracy_at_1 = 37.11%; accuracy_at_5 = 63.28%; loss = 2.581582  (0.413083 s/it)
Iteration  2450: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.360587  (0.413215 s/it)
Iteration  2460: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.02%; loss = 2.448155  (0.413197 s/it)
Iteration  2470: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.19%; loss = 2.520198  (0.413002 s/it)
Iteration  2480: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.92%; loss = 2.339063  (0.413312 s/it)
Iteration  2490: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.36%; loss = 2.234159  (0.412901 s/it)
Iteration  2500: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.324172  (0.412483 s/it)
Iteration  2510: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.28%; loss = 2.554182  (0.413581 s/it)
Iteration  2520: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.02%; loss = 2.382316  (0.413706 s/it)
Iteration  2530: accuracy_at_1 = 38.67%; accuracy_at_5 = 64.06%; loss = 2.506151  (0.413038 s/it)
Iteration  2540: accuracy_at_1 = 34.38%; accuracy_at_5 = 63.28%; loss = 2.432263  (0.411807 s/it)
Iteration  2550: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.385474  (0.412212 s/it)
Iteration  2560: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.80%; loss = 2.458128  (0.412105 s/it)
Iteration  2570: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.80%; loss = 2.441407  (0.413146 s/it)
Iteration  2580: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.240086  (0.413418 s/it)
Iteration  2590: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.380917  (0.413184 s/it)
Iteration  2600: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.97%; loss = 2.468743  (0.413105 s/it)
Iteration  2610: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.36%; loss = 2.429541  (0.413936 s/it)
Iteration  2620: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.366446  (0.413124 s/it)
Iteration  2630: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.488338  (0.412359 s/it)
Iteration  2640: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.181087  (0.411942 s/it)
Iteration  2650: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.97%; loss = 2.452176  (0.411958 s/it)
Iteration  2660: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.31%; loss = 2.374979  (0.411932 s/it)
Iteration  2670: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.58%; loss = 2.431651  (0.411915 s/it)
Iteration  2680: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.02%; loss = 2.550852  (0.412140 s/it)
Iteration  2690: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.02%; loss = 2.345117  (0.413357 s/it)
Iteration  2700: accuracy_at_1 = 34.77%; accuracy_at_5 = 65.62%; loss = 2.425478  (0.414586 s/it)
Iteration  2710: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.326856  (0.414658 s/it)
Iteration  2720: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.586231  (0.413540 s/it)
Iteration  2730: accuracy_at_1 = 33.59%; accuracy_at_5 = 61.33%; loss = 2.564197  (0.413281 s/it)
Iteration  2740: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.06%; loss = 2.526385  (0.414328 s/it)
Iteration  2750: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.09%; loss = 2.310675  (0.413180 s/it)
Iteration  2760: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.89%; loss = 2.490589  (0.411864 s/it)
Iteration  2770: accuracy_at_1 = 35.55%; accuracy_at_5 = 65.23%; loss = 2.436400  (0.411968 s/it)
Iteration  2780: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.426461  (0.411832 s/it)
Iteration  2790: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.243668  (0.411863 s/it)
Iteration  2800: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.289473  (0.411899 s/it)
Iteration  2810: accuracy_at_1 = 37.89%; accuracy_at_5 = 60.94%; loss = 2.461694  (0.412161 s/it)
Iteration  2820: accuracy_at_1 = 35.16%; accuracy_at_5 = 71.88%; loss = 2.391593  (0.412481 s/it)
Iteration  2830: accuracy_at_1 = 35.16%; accuracy_at_5 = 62.50%; loss = 2.494923  (0.412859 s/it)
Iteration  2840: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.23%; loss = 2.601198  (0.412981 s/it)
Iteration  2850: accuracy_at_1 = 36.33%; accuracy_at_5 = 62.89%; loss = 2.554506  (0.413234 s/it)
Iteration  2860: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.346053  (0.413016 s/it)
Iteration  2870: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.66%; loss = 2.339114  (0.413030 s/it)
Iteration  2880: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.229614  (0.414480 s/it)
Iteration  2890: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.58%; loss = 2.387867  (0.413644 s/it)
Iteration  2900: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.326189  (0.412802 s/it)
Iteration  2910: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.09%; loss = 2.325225  (0.412070 s/it)
Iteration  2920: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.435351  (0.411982 s/it)
Iteration  2930: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.352477  (0.411874 s/it)
Iteration  2940: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.414144  (0.412107 s/it)
Iteration  2950: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.152012  (0.413080 s/it)
Iteration  2960: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.353076  (0.413336 s/it)
Iteration  2970: accuracy_at_1 = 44.14%; accuracy_at_5 = 74.61%; loss = 2.162107  (0.413064 s/it)
Iteration  2980: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.05%; loss = 2.373548  (0.413149 s/it)
Iteration  2990: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.379518  (0.412894 s/it)
Iteration  3000: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.298390  (0.413073 s/it)
Iteration  3010: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.450333  (0.412892 s/it)
Iteration  3020: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.58%; loss = 2.526111  (0.412132 s/it)
Iteration  3030: accuracy_at_1 = 37.89%; accuracy_at_5 = 71.48%; loss = 2.327576  (0.411948 s/it)
Iteration  3040: accuracy_at_1 = 44.14%; accuracy_at_5 = 69.92%; loss = 2.266884  (0.411825 s/it)
Iteration  3050: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.376606  (0.412266 s/it)
Iteration  3060: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.434922  (0.412370 s/it)
Iteration  3070: accuracy_at_1 = 38.28%; accuracy_at_5 = 71.09%; loss = 2.269383  (0.413978 s/it)
Iteration  3080: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.70%; loss = 2.370622  (0.414712 s/it)
Iteration  3090: accuracy_at_1 = 35.16%; accuracy_at_5 = 68.75%; loss = 2.485127  (0.413668 s/it)
Iteration  3100: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.423202  (0.413113 s/it)
Iteration  3110: accuracy_at_1 = 33.59%; accuracy_at_5 = 63.67%; loss = 2.634669  (0.413106 s/it)
Iteration  3120: accuracy_at_1 = 33.20%; accuracy_at_5 = 68.36%; loss = 2.402761  (0.413149 s/it)
Iteration  3130: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.547025  (0.414567 s/it)
Iteration  3140: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.563193  (0.412605 s/it)
Iteration  3150: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.75%; loss = 2.285552  (0.412060 s/it)
Iteration  3160: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.06%; loss = 2.528495  (0.412120 s/it)
Iteration  3170: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.45%; loss = 2.443996  (0.411891 s/it)
Iteration  3180: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.23%; loss = 2.507717  (0.411757 s/it)
Iteration  3190: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.58%; loss = 2.428049  (0.412065 s/it)
Iteration  3200: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.459850  (0.412300 s/it)
Iteration  3210: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.92%; loss = 2.248444  (0.412925 s/it)
Iteration  3220: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.465567  (0.413309 s/it)
Iteration  3230: accuracy_at_1 = 38.28%; accuracy_at_5 = 73.83%; loss = 2.189066  (0.412965 s/it)
Iteration  3240: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.476595  (0.412819 s/it)
Iteration  3250: accuracy_at_1 = 35.55%; accuracy_at_5 = 70.31%; loss = 2.361789  (0.413979 s/it)
Iteration  3260: accuracy_at_1 = 38.28%; accuracy_at_5 = 63.28%; loss = 2.420923  (0.415205 s/it)
Iteration  3270: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.09%; loss = 2.225823  (0.413578 s/it)
Iteration  3280: accuracy_at_1 = 41.80%; accuracy_at_5 = 70.31%; loss = 2.248456  (0.411892 s/it)
Iteration  3290: accuracy_at_1 = 34.38%; accuracy_at_5 = 60.94%; loss = 2.485749  (0.411982 s/it)
Iteration  3300: accuracy_at_1 = 34.77%; accuracy_at_5 = 61.33%; loss = 2.625261  (0.412037 s/it)
Iteration  3310: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.80%; loss = 2.394451  (0.411931 s/it)
Iteration  3320: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.36%; loss = 2.311708  (0.412013 s/it)
Iteration  3330: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.317621  (0.412244 s/it)
Iteration  3340: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.467261  (0.413143 s/it)
Iteration  3350: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.361105  (0.413331 s/it)
Iteration  3360: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.375697  (0.413267 s/it)
Iteration  3370: accuracy_at_1 = 40.23%; accuracy_at_5 = 63.28%; loss = 2.609422  (0.413018 s/it)
Iteration  3380: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.237553  (0.412959 s/it)
Iteration  3390: accuracy_at_1 = 35.94%; accuracy_at_5 = 71.48%; loss = 2.323955  (0.413262 s/it)
Iteration  3400: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.418187  (0.412034 s/it)
Iteration  3410: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.58%; loss = 2.497947  (0.411787 s/it)
Iteration  3420: accuracy_at_1 = 40.23%; accuracy_at_5 = 72.27%; loss = 2.207444  (0.411836 s/it)
Iteration  3430: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.398087  (0.411988 s/it)
Iteration  3440: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.09%; loss = 2.315978  (0.413609 s/it)
Iteration  3450: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.19%; loss = 2.387533  (0.413753 s/it)
Iteration  3460: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.245723  (0.413908 s/it)
Iteration  3470: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.390231  (0.413246 s/it)
Iteration  3480: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.479186  (0.412870 s/it)
Iteration  3490: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.48%; loss = 2.316428  (0.413283 s/it)
Iteration  3500: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.92%; loss = 2.382677  (0.413110 s/it)
Iteration  3510: accuracy_at_1 = 38.67%; accuracy_at_5 = 71.09%; loss = 2.315790  (0.413092 s/it)
Iteration  3520: accuracy_at_1 = 35.55%; accuracy_at_5 = 60.94%; loss = 2.565045  (0.414225 s/it)
Iteration  3530: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.398358  (0.412043 s/it)
Iteration  3540: accuracy_at_1 = 41.41%; accuracy_at_5 = 66.80%; loss = 2.308040  (0.411975 s/it)
Iteration  3550: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.293195  (0.411795 s/it)
Iteration  3560: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.337731  (0.411983 s/it)
Iteration  3570: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.80%; loss = 2.451427  (0.411710 s/it)
Iteration  3580: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.19%; loss = 2.475059  (0.411592 s/it)
Iteration  3590: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.552405  (0.412914 s/it)
Iteration  3600: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.495120  (0.413162 s/it)
Iteration  3610: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.349315  (0.413170 s/it)
Iteration  3620: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.97%; loss = 2.497201  (0.413141 s/it)
Iteration  3630: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.322992  (0.414795 s/it)
Iteration  3640: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.53%; loss = 2.377781  (0.415337 s/it)
Iteration  3650: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.320058  (0.414796 s/it)
Iteration  3660: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.80%; loss = 2.353355  (0.412990 s/it)
Iteration  3670: accuracy_at_1 = 39.84%; accuracy_at_5 = 65.62%; loss = 2.410036  (0.412022 s/it)
Iteration  3680: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.02%; loss = 2.429272  (0.412202 s/it)
Iteration  3690: accuracy_at_1 = 37.11%; accuracy_at_5 = 61.33%; loss = 2.556760  (0.412005 s/it)
Iteration  3700: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.19%; loss = 2.386336  (0.411896 s/it)
Iteration  3710: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.09%; loss = 2.241789  (0.412137 s/it)
Iteration  3720: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.88%; loss = 2.227278  (0.412832 s/it)
Iteration  3730: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.41%; loss = 2.289623  (0.413040 s/it)
Iteration  3740: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.444953  (0.413256 s/it)
Iteration  3750: accuracy_at_1 = 30.47%; accuracy_at_5 = 66.02%; loss = 2.635152  (0.412947 s/it)
Iteration  3760: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.446579  (0.412808 s/it)
Iteration  3770: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.31%; loss = 2.249506  (0.412896 s/it)
Iteration  3780: accuracy_at_1 = 33.59%; accuracy_at_5 = 70.70%; loss = 2.488154  (0.412602 s/it)
Iteration  3790: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.415302  (0.411954 s/it)
Iteration  3800: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.230567  (0.411774 s/it)
Iteration  3810: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.83%; loss = 2.191246  (0.412054 s/it)
Iteration  3820: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.519502  (0.412010 s/it)
Iteration  3830: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.84%; loss = 2.570571  (0.413652 s/it)
Iteration  3840: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.424963  (0.413918 s/it)
Iteration  3850: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.564125  (0.414144 s/it)
Iteration  3860: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.396607  (0.412643 s/it)
Iteration  3870: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.464196  (0.413212 s/it)
Iteration  3880: accuracy_at_1 = 43.75%; accuracy_at_5 = 72.66%; loss = 2.187154  (0.413182 s/it)
Iteration  3890: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.417504  (0.413130 s/it)
Iteration  3900: accuracy_at_1 = 39.45%; accuracy_at_5 = 74.61%; loss = 2.231709  (0.412866 s/it)
Iteration  3910: accuracy_at_1 = 35.16%; accuracy_at_5 = 68.36%; loss = 2.403418  (0.413325 s/it)
Iteration  3920: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.538459  (0.411882 s/it)
Iteration  3930: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.411221  (0.411890 s/it)
Iteration  3940: accuracy_at_1 = 33.20%; accuracy_at_5 = 63.28%; loss = 2.513869  (0.412195 s/it)
Iteration  3950: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.369316  (0.411811 s/it)
Iteration  3960: accuracy_at_1 = 47.66%; accuracy_at_5 = 71.88%; loss = 2.073865  (0.412138 s/it)
Iteration  3970: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.313952  (0.412517 s/it)
Iteration  3980: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.360745  (0.413579 s/it)
Iteration  3990: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.19%; loss = 2.338157  (0.413126 s/it)
Iteration  4000: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.382739  (0.412974 s/it)
Iteration  4010: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.401229  (0.413382 s/it)
Iteration  4020: accuracy_at_1 = 28.52%; accuracy_at_5 = 69.14%; loss = 2.526453  (0.414815 s/it)
Iteration  4030: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.53%; loss = 2.232563  (0.414702 s/it)
Iteration  4040: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.403318  (0.411943 s/it)
Iteration  4050: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.62%; loss = 2.438424  (0.412142 s/it)
Iteration  4060: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.31%; loss = 2.241858  (0.411974 s/it)
Iteration  4070: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.391384  (0.411962 s/it)
Iteration  4080: accuracy_at_1 = 32.03%; accuracy_at_5 = 65.23%; loss = 2.560223  (0.411916 s/it)
Iteration  4090: accuracy_at_1 = 33.20%; accuracy_at_5 = 64.45%; loss = 2.564723  (0.411957 s/it)
Iteration  4100: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.325656  (0.412743 s/it)
Iteration  4110: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.343366  (0.413226 s/it)
Iteration  4120: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.23%; loss = 2.407443  (0.413137 s/it)
Iteration  4130: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.268635  (0.413362 s/it)
Iteration  4140: accuracy_at_1 = 30.86%; accuracy_at_5 = 63.28%; loss = 2.561960  (0.413306 s/it)
Iteration  4150: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.84%; loss = 2.431196  (0.413182 s/it)
Iteration  4160: accuracy_at_1 = 34.77%; accuracy_at_5 = 69.92%; loss = 2.388535  (0.413015 s/it)
Iteration  4170: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.298905  (0.411881 s/it)
Iteration  4180: accuracy_at_1 = 39.45%; accuracy_at_5 = 62.89%; loss = 2.480547  (0.411924 s/it)
Iteration  4190: accuracy_at_1 = 29.69%; accuracy_at_5 = 65.62%; loss = 2.653424  (0.411776 s/it)
Iteration  4200: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.89%; loss = 2.515166  (0.412927 s/it)
Iteration  4210: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.83%; loss = 2.159226  (0.413400 s/it)
Iteration  4220: accuracy_at_1 = 36.72%; accuracy_at_5 = 68.36%; loss = 2.357516  (0.412097 s/it)
Iteration  4230: accuracy_at_1 = 41.02%; accuracy_at_5 = 64.06%; loss = 2.423707  (0.412741 s/it)
Iteration  4240: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.300955  (0.412872 s/it)
Iteration  4250: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.45%; loss = 2.468263  (0.413129 s/it)
Iteration  4260: accuracy_at_1 = 32.03%; accuracy_at_5 = 70.70%; loss = 2.459466  (0.413092 s/it)
Iteration  4270: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.75%; loss = 2.487138  (0.413148 s/it)
Iteration  4280: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.45%; loss = 2.542568  (0.413213 s/it)
Iteration  4290: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.06%; loss = 2.464456  (0.412722 s/it)
Iteration  4300: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.361577  (0.413235 s/it)
Iteration  4310: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.70%; loss = 2.317479  (0.411929 s/it)
Iteration  4320: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.404476  (0.412056 s/it)
Iteration  4330: accuracy_at_1 = 31.64%; accuracy_at_5 = 66.02%; loss = 2.597372  (0.411774 s/it)
Iteration  4340: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.436967  (0.411823 s/it)
Iteration  4350: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.58%; loss = 2.313468  (0.412191 s/it)
Iteration  4360: accuracy_at_1 = 33.59%; accuracy_at_5 = 63.28%; loss = 2.579468  (0.413057 s/it)
Iteration  4370: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.58%; loss = 2.494269  (0.413308 s/it)
Iteration  4380: accuracy_at_1 = 37.89%; accuracy_at_5 = 58.20%; loss = 2.499905  (0.414550 s/it)
Iteration  4390: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.97%; loss = 2.308632  (0.414256 s/it)
Iteration  4400: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.291199  (0.413011 s/it)
Iteration  4410: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.342942  (0.413346 s/it)
Iteration  4420: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.243211  (0.412443 s/it)
Iteration  4430: accuracy_at_1 = 37.89%; accuracy_at_5 = 62.89%; loss = 2.398640  (0.412029 s/it)
Iteration  4440: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.45%; loss = 2.554382  (0.411662 s/it)
Iteration  4450: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.09%; loss = 2.202107  (0.411982 s/it)
Iteration  4460: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.403766  (0.411884 s/it)
Iteration  4470: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.53%; loss = 2.286582  (0.411616 s/it)
Iteration  4480: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.62%; loss = 2.411230  (0.411847 s/it)
Iteration  4490: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.315755  (0.412895 s/it)
Iteration  4500: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.53%; loss = 2.400138  (0.413116 s/it)
Iteration  4510: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.66%; loss = 2.235034  (0.412983 s/it)
Iteration  4520: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.92%; loss = 2.374353  (0.413171 s/it)
Iteration  4530: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.97%; loss = 2.230971  (0.413214 s/it)
Iteration  4540: accuracy_at_1 = 32.42%; accuracy_at_5 = 65.62%; loss = 2.543830  (0.413072 s/it)
Iteration  4550: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.483581  (0.412257 s/it)
Iteration  4560: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.14%; loss = 2.355162  (0.413218 s/it)
Iteration  4570: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.80%; loss = 2.385561  (0.412189 s/it)
Iteration  4580: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.329727  (0.411821 s/it)
Iteration  4590: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.97%; loss = 2.474348  (0.411624 s/it)
