libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.104358 
Iteration  2330: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.88%; loss = 2.249170  (1.404759 s/it)
Iteration  2340: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.978923  (1.406075 s/it)
Iteration  2350: accuracy_at_1 = 53.12%; accuracy_at_5 = 71.88%; loss = 1.958996  (1.405629 s/it)
Iteration  2360: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.603589  (1.405222 s/it)
Iteration  2370: accuracy_at_1 = 32.81%; accuracy_at_5 = 78.12%; loss = 2.274654  (1.404046 s/it)
Iteration  2380: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.213592  (1.404808 s/it)
Iteration  2390: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.946547  (1.404567 s/it)
Iteration  2400: accuracy_at_1 = 51.56%; accuracy_at_5 = 73.44%; loss = 2.022264  (1.404839 s/it)
Iteration  2410: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.247535  (1.404580 s/it)
Iteration  2420: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.087526  (1.404585 s/it)
Iteration  2430: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.870786  (1.405896 s/it)
Iteration  2440: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.084079  (1.404453 s/it)
Iteration  2450: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.816367  (1.404779 s/it)
Iteration  2460: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.054948  (1.404672 s/it)
Iteration  2470: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 1.993224  (1.403890 s/it)
Iteration  2480: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.182130  (1.404319 s/it)
Iteration  2490: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.895936  (1.404667 s/it)
Iteration  2500: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.137033  (1.404314 s/it)
Iteration  2510: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.252660  (1.404470 s/it)
Iteration  2520: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.005604  (1.405209 s/it)
Iteration  2530: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 1.948647  (1.404879 s/it)
Iteration  2540: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.165901  (1.404195 s/it)
Iteration  2550: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.233685  (1.404815 s/it)
Iteration  2560: accuracy_at_1 = 35.94%; accuracy_at_5 = 76.56%; loss = 2.166663  (1.404642 s/it)
Iteration  2570: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 1.940276  (1.404339 s/it)
Iteration  2580: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.841352  (1.405630 s/it)
Iteration  2590: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 2.052652  (1.405375 s/it)
Iteration  2600: accuracy_at_1 = 42.19%; accuracy_at_5 = 62.50%; loss = 2.242934  (1.404120 s/it)
Iteration  2610: accuracy_at_1 = 37.50%; accuracy_at_5 = 82.81%; loss = 2.026843  (1.404295 s/it)
Iteration  2620: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.832346  (1.406169 s/it)
Iteration  2630: accuracy_at_1 = 48.44%; accuracy_at_5 = 70.31%; loss = 2.312945  (1.404783 s/it)
Iteration  2640: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 2.130868  (1.403522 s/it)
Iteration  2650: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.361718  (1.404388 s/it)
Iteration  2660: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.684841  (1.404513 s/it)
Iteration  2670: accuracy_at_1 = 42.19%; accuracy_at_5 = 81.25%; loss = 2.086407  (1.404144 s/it)
Iteration  2680: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.469266  (1.404684 s/it)
Iteration  2690: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.799012  (1.405078 s/it)
Iteration  2700: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.31%; loss = 2.110900  (1.403896 s/it)
Iteration  2710: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.036010  (1.404935 s/it)
Iteration  2720: accuracy_at_1 = 40.62%; accuracy_at_5 = 64.06%; loss = 2.328171  (1.405031 s/it)
Iteration  2730: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.085787  (1.404841 s/it)
Iteration  2740: accuracy_at_1 = 46.88%; accuracy_at_5 = 64.06%; loss = 2.194337  (1.405767 s/it)
Iteration  2750: accuracy_at_1 = 35.94%; accuracy_at_5 = 75.00%; loss = 2.079016  (1.405112 s/it)
Iteration  2760: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.054116  (1.403467 s/it)
Iteration  2770: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.255024  (1.404892 s/it)
Iteration  2780: accuracy_at_1 = 51.56%; accuracy_at_5 = 73.44%; loss = 2.008365  (1.404856 s/it)
Iteration  2790: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.201027  (1.404964 s/it)
Iteration  2800: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.232909  (1.404520 s/it)
Iteration  2810: accuracy_at_1 = 39.06%; accuracy_at_5 = 62.50%; loss = 2.419453  (1.406889 s/it)
Iteration  2820: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.836547  (1.405035 s/it)
Iteration  2830: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.440926  (1.404262 s/it)
Iteration  2840: accuracy_at_1 = 32.81%; accuracy_at_5 = 76.56%; loss = 2.333499  (1.405762 s/it)
Iteration  2850: accuracy_at_1 = 37.50%; accuracy_at_5 = 78.12%; loss = 2.218297  (1.404983 s/it)
Iteration  2860: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.987760  (1.404864 s/it)
Iteration  2870: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.432251  (1.405551 s/it)
Iteration  2880: accuracy_at_1 = 39.06%; accuracy_at_5 = 78.12%; loss = 1.994129  (1.405669 s/it)
Iteration  2890: accuracy_at_1 = 48.44%; accuracy_at_5 = 68.75%; loss = 2.287008  (1.406012 s/it)
Iteration  2900: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.108301  (1.404947 s/it)
Iteration  2910: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 1.999428  (1.405383 s/it)
Iteration  2920: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.995142  (1.404222 s/it)
Iteration  2930: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.956280  (1.404801 s/it)
Iteration  2940: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.738875  (1.406915 s/it)
Iteration  2950: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 1.954508  (1.405596 s/it)
Iteration  2960: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.196805  (1.404374 s/it)
Iteration  2970: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.831737  (1.405309 s/it)
Iteration  2980: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.604883  (1.404550 s/it)
Iteration  2990: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.000208  (1.404553 s/it)
Iteration  3000: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.176394  (1.404854 s/it)
Iteration  3010: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.772543  (1.405306 s/it)
Iteration  3020: accuracy_at_1 = 31.25%; accuracy_at_5 = 70.31%; loss = 2.308782  (1.404089 s/it)
Iteration  3030: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.022594  (1.404444 s/it)
Iteration  3040: accuracy_at_1 = 59.38%; accuracy_at_5 = 70.31%; loss = 1.931428  (1.404492 s/it)
Iteration  3050: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.142818  (1.404963 s/it)
Iteration  3060: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.061638  (1.405237 s/it)
Iteration  3070: accuracy_at_1 = 62.50%; accuracy_at_5 = 71.88%; loss = 1.804061  (1.405735 s/it)
Iteration  3080: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.835241  (1.405460 s/it)
Iteration  3090: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.743163  (1.404221 s/it)
Iteration  3100: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.815194  (1.406465 s/it)
Iteration  3110: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.262899  (1.404535 s/it)
Iteration  3120: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.776114  (1.404286 s/it)
Iteration  3130: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.241798  (1.406195 s/it)
Iteration  3140: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.325643  (1.407122 s/it)
Iteration  3150: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.974677  (1.404873 s/it)
Iteration  3160: accuracy_at_1 = 42.19%; accuracy_at_5 = 64.06%; loss = 2.249732  (1.405046 s/it)
Iteration  3170: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.002168  (1.406852 s/it)
Iteration  3180: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.120157  (1.408422 s/it)
Iteration  3190: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.146817  (1.407116 s/it)
Iteration  3200: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.847018  (1.405808 s/it)
Iteration  3210: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.005565  (1.403936 s/it)
Iteration  3220: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.329843  (1.404706 s/it)
Iteration  3230: accuracy_at_1 = 45.31%; accuracy_at_5 = 79.69%; loss = 1.811035  (1.405202 s/it)
Iteration  3240: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.096632  (1.404409 s/it)
Iteration  3250: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.243819  (1.404637 s/it)
Iteration  3260: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.170428  (1.405796 s/it)
Iteration  3270: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.119256  (1.407489 s/it)
Iteration  3280: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.188334  (1.405843 s/it)
Iteration  3290: accuracy_at_1 = 34.38%; accuracy_at_5 = 70.31%; loss = 2.305785  (1.407982 s/it)
Iteration  3300: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.19%; loss = 2.541263  (1.406516 s/it)
Iteration  3310: accuracy_at_1 = 53.12%; accuracy_at_5 = 73.44%; loss = 2.040916  (1.404751 s/it)
Iteration  3320: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.140709  (1.406026 s/it)
Iteration  3330: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.883711  (1.405899 s/it)
Iteration  3340: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.958284  (1.405978 s/it)
Iteration  3350: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 1.918673  (1.405246 s/it)
Iteration  3360: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.119885  (1.405423 s/it)
Iteration  3370: accuracy_at_1 = 42.19%; accuracy_at_5 = 82.81%; loss = 1.897298  (1.404905 s/it)
Iteration  3380: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.895467  (1.406169 s/it)
Iteration  3390: accuracy_at_1 = 43.75%; accuracy_at_5 = 64.06%; loss = 2.437108  (1.405552 s/it)
Iteration  3400: accuracy_at_1 = 51.56%; accuracy_at_5 = 76.56%; loss = 1.813926  (1.404741 s/it)
Iteration  3410: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.047646  (1.405656 s/it)
Iteration  3420: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.083810  (1.405931 s/it)
Iteration  3430: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.924553  (1.406609 s/it)
Iteration  3440: accuracy_at_1 = 29.69%; accuracy_at_5 = 73.44%; loss = 2.269326  (1.404476 s/it)
Iteration  3450: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.737735  (1.407108 s/it)
Iteration  3460: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.645173  (1.406042 s/it)
Iteration  3470: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.024957  (1.404318 s/it)
Iteration  3480: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.068238  (1.404386 s/it)
Iteration  3490: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.934170  (1.404129 s/it)
Iteration  3500: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.055425  (1.404728 s/it)
Iteration  3510: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 1.935982  (1.406355 s/it)
Iteration  3520: accuracy_at_1 = 37.50%; accuracy_at_5 = 78.12%; loss = 1.981959  (1.406237 s/it)
Iteration  3530: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.934242  (1.404904 s/it)
Iteration  3540: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.855582  (1.404286 s/it)
Iteration  3550: accuracy_at_1 = 34.38%; accuracy_at_5 = 75.00%; loss = 2.112036  (1.405838 s/it)
Iteration  3560: accuracy_at_1 = 39.06%; accuracy_at_5 = 78.12%; loss = 2.171612  (1.403510 s/it)
Iteration  3570: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.885660  (1.404740 s/it)
Iteration  3580: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.171202  (1.405387 s/it)
Iteration  3590: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.329411  (1.404720 s/it)
Iteration  3600: accuracy_at_1 = 53.12%; accuracy_at_5 = 71.88%; loss = 2.230208  (1.404482 s/it)
Iteration  3610: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.918242  (1.405685 s/it)
Iteration  3620: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.802807  (1.405271 s/it)
Iteration  3630: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 2.045746  (1.405574 s/it)
Iteration  3640: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.238359  (1.405584 s/it)
Iteration  3650: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.781663  (1.403755 s/it)
Iteration  3660: accuracy_at_1 = 35.94%; accuracy_at_5 = 71.88%; loss = 2.150684  (1.403501 s/it)
Iteration  3670: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 1.983166  (1.405325 s/it)
Iteration  3680: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.070611  (1.405458 s/it)
Iteration  3690: accuracy_at_1 = 40.62%; accuracy_at_5 = 62.50%; loss = 2.474578  (1.404648 s/it)
Iteration  3700: accuracy_at_1 = 51.56%; accuracy_at_5 = 87.50%; loss = 1.730645  (1.404480 s/it)
Iteration  3710: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.092912  (1.405111 s/it)
Iteration  3720: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.696752  (1.404014 s/it)
Iteration  3730: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.737584  (1.403969 s/it)
Iteration  3740: accuracy_at_1 = 37.50%; accuracy_at_5 = 62.50%; loss = 2.261974  (1.404373 s/it)
Iteration  3750: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.31%; loss = 2.142678  (1.404274 s/it)
Iteration  3760: accuracy_at_1 = 37.50%; accuracy_at_5 = 79.69%; loss = 2.086212  (1.404366 s/it)
Iteration  3770: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.763720  (1.405393 s/it)
Iteration  3780: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.039200  (1.404328 s/it)
Iteration  3790: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.879680  (1.403603 s/it)
Iteration  3800: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 1.974064  (1.404717 s/it)
Iteration  3810: accuracy_at_1 = 51.56%; accuracy_at_5 = 76.56%; loss = 1.902894  (1.405061 s/it)
Iteration  3820: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.853491  (1.403909 s/it)
Iteration  3830: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 2.090683  (1.404592 s/it)
Iteration  3840: accuracy_at_1 = 37.50%; accuracy_at_5 = 78.12%; loss = 2.089218  (1.404399 s/it)
Iteration  3850: accuracy_at_1 = 28.12%; accuracy_at_5 = 76.56%; loss = 2.656331  (1.404530 s/it)
Iteration  3860: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.748806  (1.405133 s/it)
Iteration  3870: accuracy_at_1 = 28.12%; accuracy_at_5 = 65.62%; loss = 2.704965  (1.405055 s/it)
Iteration  3880: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 1.901305  (1.403992 s/it)
Iteration  3890: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.795637  (1.404745 s/it)
Iteration  3900: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 2.205768  (1.405382 s/it)
Iteration  3910: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.955889  (1.405153 s/it)
Iteration  3920: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.464354  (1.405291 s/it)
Iteration  3930: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.943892  (1.405386 s/it)
Iteration  3940: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 2.185737  (1.404795 s/it)
Iteration  3950: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 1.953122  (1.404293 s/it)
Iteration  3960: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.685215  (1.404785 s/it)
Iteration  3970: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 1.912965  (1.404520 s/it)
Iteration  3980: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.583932  (1.404043 s/it)
Iteration  3990: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.738881  (1.404665 s/it)
Iteration  4000: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.501249  (1.405359 s/it)
Iteration  4010: accuracy_at_1 = 35.94%; accuracy_at_5 = 73.44%; loss = 2.281225  (1.405287 s/it)
Iteration  4020: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.996198  (1.404518 s/it)
Iteration  4030: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.952949  (1.404883 s/it)
Iteration  4040: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.815300  (1.404456 s/it)
Iteration  4050: accuracy_at_1 = 45.31%; accuracy_at_5 = 68.75%; loss = 2.226648  (1.404795 s/it)
Iteration  4060: accuracy_at_1 = 50.00%; accuracy_at_5 = 67.19%; loss = 2.171458  (1.405280 s/it)
Iteration  4070: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 2.138401  (1.404317 s/it)
Iteration  4080: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 2.056413  (1.404016 s/it)
Iteration  4090: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.798097  (1.405508 s/it)
Iteration  4100: accuracy_at_1 = 53.12%; accuracy_at_5 = 71.88%; loss = 2.107069  (1.404631 s/it)
Iteration  4110: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.663568  (1.404474 s/it)
Iteration  4120: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.114335  (1.404148 s/it)
Iteration  4130: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.924058  (1.405108 s/it)
Iteration  4140: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.243694  (1.403787 s/it)
Iteration  4150: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.989957  (1.405488 s/it)
Iteration  4160: accuracy_at_1 = 59.38%; accuracy_at_5 = 75.00%; loss = 1.906871  (1.405479 s/it)
Iteration  4170: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.006204  (1.404005 s/it)
Iteration  4180: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.682651  (1.404422 s/it)
Iteration  4190: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.381404  (1.405041 s/it)
Iteration  4200: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.012414  (1.403800 s/it)
Iteration  4210: accuracy_at_1 = 59.38%; accuracy_at_5 = 79.69%; loss = 1.827211  (1.404082 s/it)
Iteration  4220: accuracy_at_1 = 34.38%; accuracy_at_5 = 70.31%; loss = 2.336440  (1.405207 s/it)
Iteration  4230: accuracy_at_1 = 46.88%; accuracy_at_5 = 70.31%; loss = 2.201953  (1.405574 s/it)
Iteration  4240: accuracy_at_1 = 60.94%; accuracy_at_5 = 76.56%; loss = 1.800447  (1.404342 s/it)
Iteration  4250: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.866735  (1.405005 s/it)
Iteration  4260: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.484903  (1.404629 s/it)
Iteration  4270: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.766463  (1.404696 s/it)
Iteration  4280: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.778355  (1.404843 s/it)
Iteration  4290: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.085581  (1.404845 s/it)
Iteration  4300: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.058190  (1.405663 s/it)
Iteration  4310: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.553196  (1.404991 s/it)
Iteration  4320: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.550443  (1.404990 s/it)
Iteration  4330: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.123790  (1.404234 s/it)
Iteration  4340: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.024799  (1.404620 s/it)
Iteration  4350: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.893205  (1.405357 s/it)
Iteration  4360: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.979968  (1.404187 s/it)
Iteration  4370: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 2.277560  (1.405168 s/it)
Iteration  4380: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.094155  (1.404700 s/it)
Iteration  4390: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 1.792542  (1.405810 s/it)
Iteration  4400: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.064502  (1.405676 s/it)
Iteration  4410: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.598414  (1.407226 s/it)
Iteration  4420: accuracy_at_1 = 43.75%; accuracy_at_5 = 84.38%; loss = 1.756649  (1.405278 s/it)
Iteration  4430: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.794995  (1.405492 s/it)
Iteration  4440: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 2.107321  (1.404917 s/it)
Iteration  4450: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.605218  (1.405870 s/it)
Iteration  4460: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.841970  (1.404414 s/it)
Iteration  4470: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.913100  (1.405202 s/it)
Iteration  4480: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.273183  (1.405719 s/it)
Iteration  4490: accuracy_at_1 = 46.88%; accuracy_at_5 = 71.88%; loss = 2.039108  (1.404879 s/it)
Iteration  4500: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.792580  (1.405356 s/it)
Iteration  4510: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.284283  (1.405609 s/it)
Iteration  4520: accuracy_at_1 = 54.69%; accuracy_at_5 = 78.12%; loss = 1.771914  (1.405492 s/it)
Iteration  4530: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 1.921427  (1.405520 s/it)
Iteration  4540: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.44%; loss = 2.127525  (1.405858 s/it)
Iteration  4550: accuracy_at_1 = 39.06%; accuracy_at_5 = 81.25%; loss = 1.962296  (1.405369 s/it)
Iteration  4560: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.507186  (1.405692 s/it)
Iteration  4570: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.573905  (1.406307 s/it)
Iteration  4580: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 1.946336  (1.405712 s/it)
Iteration  4590: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.903734  (1.404286 s/it)
